region_id,region_province ,region_city,region_district,longitude,latitude
2826061000,인천광역시,서구,가좌4동,126.6856861,37.48462222
2826068000,인천광역시,서구,검단동,126.663375,37.59938056
2826069000,인천광역시,서구,불로대곡동,126.6909778,37.61436111
2826070000,인천광역시,서구,원당동,126.6998444,37.59111389
2826071000,인천광역시,서구,당하동,126.6773111,37.59117222
2826072000,인천광역시,서구,오류왕길동,126.637152,37.597691
2826073000,인천광역시,서구,마전동,126.6613294,37.5929616
2826074000,인천광역시,서구,아라동,126.7156,37.594
2871000000,인천광역시,강화군,,126.49,37.74385833
2871025000,인천광역시,강화군,강화읍,126.4855972,37.74554167
2871031000,인천광역시,강화군,선원면,126.4868861,37.71050556
2871032000,인천광역시,강화군,불은면,126.4824194,37.68385556
2871033000,인천광역시,강화군,길상면,126.4931667,37.637825
2871034000,인천광역시,강화군,화도면,126.4222778,37.62890833
2871035000,인천광역시,강화군,양도면,126.4241556,37.65998611
2871036000,인천광역시,강화군,내가면,126.3918861,37.7166
2871037000,인천광역시,강화군,하점면,126.4136417,37.77193889
2871038000,인천광역시,강화군,양사면,126.4102194,37.795825
2871039000,인천광역시,강화군,송해면,126.4654417,37.761775
2871040000,인천광역시,강화군,교동면,126.2826111,37.77744167
2871041000,인천광역시,강화군,삼산면,126.322875,37.70068056
2871042000,인천광역시,강화군,서도면,126.2421083,37.64758056
2872000000,인천광역시,옹진군,,126.6388889,37.443725
2872031000,인천광역시,옹진군,북도면,126.4291333,37.529675
2872033000,인천광역시,옹진군,백령면,124.7186911,37.9741764
2872034000,인천광역시,옹진군,대청면,124.7141,37.8256
2872035000,인천광역시,옹진군,덕적면,126.1488889,37.22358056
2872036000,인천광역시,옹진군,영흥면,126.4859111,37.25293889
2872037000,인천광역시,옹진군,자월면,126.3132194,37.24825
2872038000,인천광역시,옹진군,연평면,125.7041083,37.66238889
2900000000,광주광역시,,,126.8533639,35.156975
2911000000,광주광역시,동구,,126.9251778,35.1431
2911052500,광주광역시,동구,충장동,126.9193778,35.14628611
2911054500,광주광역시,동구,동명동,126.9272444,35.14811389
2911056000,광주광역시,동구,계림1동,126.9216417,35.15545278
2911057000,광주광역시,동구,계림2동,126.9254417,35.15505278
2911059000,광주광역시,동구,산수1동,126.9327778,35.15425556
2911060000,광주광역시,동구,산수2동,126.9382,35.15151111
2911062000,광주광역시,동구,지산1동,126.9348333,35.14588611
2911063000,광주광역시,동구,지산2동,126.936575,35.14490556
2911065500,광주광역시,동구,서남동,126.9252194,35.14185833
2911068500,광주광역시,동구,학동,126.9262639,35.13137222
2911071000,광주광역시,동구,학운동,126.9356111,35.12938889
2911073000,광주광역시,동구,지원1동,126.9330222,35.11605556
2911074000,광주광역시,동구,지원2동,126.9348528,35.11743889
2914000000,광주광역시,서구,,126.8934111,35.14948333
2914057500,광주광역시,서구,양동,126.9029083,35.15172778
2914059000,광주광역시,서구,양3동,126.8962222,35.15431389
2914065000,광주광역시,서구,농성1동,126.8917778,35.15361111
2914066000,광주광역시,서구,농성2동,126.8923111,35.14731111
2914073000,광주광역시,서구,광천동,126.882375,35.16133889
2914074000,광주광역시,서구,유덕동,126.8540194,35.16224444
2914074500,광주광역시,서구,치평동,126.8451778,35.14699167
2914075100,광주광역시,서구,상무1동,126.8694528,35.15068333
2914075200,광주광역시,서구,상무2동,126.8684444,35.14341111
2914076000,광주광역시,서구,화정1동,126.8798,35.15311389
2914077000,광주광역시,서구,화정2동,126.8844444,35.14252222
2914078000,광주광역시,서구,화정3동,126.8789528,35.14041389
2914079000,광주광역시,서구,화정4동,126.8759556,35.13879722
2914080000,광주광역시,서구,서창동,126.8322861,35.11143611
2914082100,광주광역시,서구,금호1동,126.8591889,35.13208333
2914082400,광주광역시,서구,금호2동,126.8609111,35.12908889
2914083000,광주광역시,서구,풍암동,126.8806861,35.121725
2914084000,광주광역시,서구,동천동,126.864704,35.17129
2915500000,광주광역시,남구,,126.9101444,35.11903611
2915551000,광주광역시,남구,양림동,126.9177333,35.13384167
2915552000,광주광역시,남구,방림1동,126.9203556,35.13128056
2915553000,광주광역시,남구,방림2동,126.9240667,35.12886389
2915553700,광주광역시,남구,봉선1동,126.9130639,35.12747778
2915553800,광주광역시,남구,봉선2동,126.9158333,35.12044444
2915554500,광주광역시,남구,사직동,126.9099556,35.14271389
2915560500,광주광역시,남구,월산동,126.9046889,35.144475
2915563000,광주광역시,남구,월산4동,126.8929083,35.14361667
2915564000,광주광역시,남구,월산5동,126.8945972,35.13709167
2915567000,광주광역시,남구,백운1동,126.9059778,35.135175
2915568000,광주광역시,남구,백운2동,126.9043861,35.13302222
2915569000,광주광역시,남구,주월1동,126.8954889,35.12891111
2915570000,광주광역시,남구,주월2동,126.8962083,35.13159722
2915570500,광주광역시,남구,진월동,126.8985664,35.11245699
2915571000,광주광역시,남구,효덕동,126.9006444,35.10936389
2915572000,광주광역시,남구,송암동,126.8792889,35.108425
2915573000,광주광역시,남구,대촌동,126.8360667,35.07825556
2917000000,광주광역시,북구,,126.9141222,35.171125
2917051000,광주광역시,북구,중흥1동,126.9160111,35.15857222
2917053500,광주광역시,북구,중흥동,126.9140941,35.16937875
2917055500,광주광역시,북구,중앙동,126.9082528,35.154375
2917057000,광주광역시,북구,임동,126.8963306,35.16276944
2917058000,광주광역시,북구,신안동,126.9007528,35.164375
2917059000,광주광역시,북구,용봉동,126.9033083,35.17730556
2917060100,광주광역시,북구,운암1동,126.8764778,35.17178889
2917060200,광주광역시,북구,운암2동,126.8847528,35.17097222
2917060300,광주광역시,북구,운암3동,126.8764306,35.179675
2917061500,광주광역시,북구,동림동,126.8686,35.18388056
2917062000,광주광역시,북구,우산동,126.9230222,35.16724167
2917063500,광주광역시,북구,풍향동,126.9251306,35.16144167
2917065000,광주광역시,북구,문화동,126.9389194,35.17843889
2917065600,광주광역시,북구,문흥1동,126.9237,35.18369444
2917065700,광주광역시,북구,문흥2동,126.9240194,35.18121944
2917066100,광주광역시,북구,두암1동,126.9309861,35.16796111
2917066200,광주광역시,북구,두암2동,126.934075,35.17104167
2917066300,광주광역시,북구,두암3동,126.9368306,35.15995278
2917066600,광주광역시,북구,삼각동,126.9016,35.19620833
2917066900,광주광역시,북구,일곡동,126.8994667,35.20295556
2917067300,광주광역시,북구,매곡동,126.8941889,35.186425
2917067600,광주광역시,북구,오치1동,126.91,35.18611944
2917067700,광주광역시,북구,오치2동,126.9026222,35.18701389
2917068500,광주광역시,북구,석곡동,126.9520417,35.21191944
2917069500,광주광역시,북구,건국동,126.8837,35.21985
2917069600,광주광역시,북구,양산동,126.879628,35.20917073
2917069700,광주광역시,북구,신용동,126.8629158,35.2064889
2920000000,광주광역시,광산구,,126.7957889,35.13642778
2920051500,광주광역시,광산구,송정1동,126.8008,35.13772222
2920052500,광주광역시,광산구,송정2동,126.7967083,35.13597778
2920054000,광주광역시,광산구,도산동,126.7936,35.12631111
2920055000,광주광역시,광산구,신흥동,126.8027444,35.14210278
2920056500,광주광역시,광산구,어룡동,126.7971972,35.13944167
2920058000,광주광역시,광산구,우산동,126.8115333,35.15474167
2920060000,광주광역시,광산구,월곡1동,126.8119333,35.16881111
2920061000,광주광역시,광산구,월곡2동,126.8098667,35.17130278
2920062000,광주광역시,광산구,비아동,126.8264194,35.21896389
2920062400,광주광역시,광산구,첨단1동,126.8442444,35.21652778
2920062600,광주광역시,광산구,첨단2동,126.845475,35.21324722
2920063000,광주광역시,광산구,신가동,126.8296417,35.17851111
2920063500,광주광역시,광산구,운남동,126.8238556,35.17034722
2920063700,광주광역시,광산구,수완동,126.825751,35.1971
2920064000,광주광역시,광산구,하남동,126.7960861,35.181875
2920065000,광주광역시,광산구,임곡동,126.7468111,35.21656389
2920066000,광주광역시,광산구,동곡동,126.7741333,35.09560833
2920067000,광주광역시,광산구,평동,126.7623333,35.12167222
2920068000,광주광역시,광산구,삼도동,126.6996083,35.15911667
2920069000,광주광역시,광산구,본량동,126.730875,35.17769722
2920070000,광주광역시,광산구,신창동,126.8407192,35.195582
3000000000,대전광역시,,,127.3865667,36.34711944
3011000000,대전광역시,동구,,127.4348528,36.32413333
3011051500,대전광역시,동구,중앙동,127.4311,36.32891944
3011053000,대전광역시,동구,효동,127.4438639,36.31408056
3011054500,대전광역시,동구,신인동,127.437938,36.323425
3011055100,대전광역시,동구,판암1동,127.4598528,36.31440278
3011055200,대전광역시,동구,판암2동,127.4595083,36.31746111
3011056000,대전광역시,동구,용운동,127.4636,36.32515833
3011058500,대전광역시,동구,대동,127.4478667,36.32541667
3011059000,대전광역시,동구,자양동,127.4512417,36.33246111
3011062000,대전광역시,동구,가양1동,127.4435778,36.34408889
3011063000,대전광역시,동구,가양2동,127.4495083,36.34611111
3011064000,대전광역시,동구,용전동,127.4344111,36.35510556
3011066500,대전광역시,동구,성남동,127.4374361,36.3445416
3011067000,대전광역시,동구,홍도동,127.4254556,36.34403611
3011069500,대전광역시,동구,삼성동,127.4221987,36.3405954
3011072500,대전광역시,동구,대청동,127.4947306,36.34064722
3011074000,대전광역시,동구,산내동,127.469975,36.278625
3014000000,대전광역시,중구,,127.4231111,36.32263056
3014053500,대전광역시,중구,은행선화동,127.4204,36.32484444
3014055000,대전광역시,중구,목동,127.4146222,36.33145
3014056000,대전광역시,중구,중촌동,127.412426,36.33890382
3014057500,대전광역시,중구,대흥동,127.4280306,36.31739722
3014060500,대전광역시,중구,문창동,127.4400556,36.31327222
3014062000,대전광역시,중구,석교동,127.4445333,36.30672778
3014063000,대전광역시,중구,대사동,127.426975,36.31471389
3014064000,대전광역시,중구,부사동,127.4358222,36.31127222
3014065500,대전광역시,중구,용두동,127.412475,36.32256944
3014067000,대전광역시,중구,오류동,127.4059222,36.3226
3014068000,대전광역시,중구,태평1동,127.3991667,36.32323056
3014069000,대전광역시,중구,태평2동,127.395,36.318325
3014070000,대전광역시,중구,유천1동,127.3973667,36.31213611
3014071000,대전광역시,중구,유천2동,127.4013306,36.31248333
3014072000,대전광역시,중구,문화1동,127.4086417,36.31242778
3014073000,대전광역시,중구,문화2동,127.4013444,36.30478889
3014074000,대전광역시,중구,산성동,127.3882194,36.30243611
3017000000,대전광역시,서구,,127.385775,36.35248333
3017051000,대전광역시,서구,복수동,127.3759778,36.30383333
3017052000,대전광역시,서구,도마1동,127.3831861,36.31306389
3017053000,대전광역시,서구,도마2동,127.3757083,36.30983056
3017053500,대전광역시,서구,정림동,127.3688639,36.30154722
3017054000,대전광역시,서구,변동,127.3888889,36.32291667
3017055000,대전광역시,서구,용문동,127.3963889,36.33369444
3017055500,대전광역시,서구,탄방동,127.3972639,36.34366944
3017056000,대전광역시,서구,괴정동,127.3841417,36.33425833
3017057000,대전광역시,서구,가장동,127.3873528,36.32715
3017057500,대전광역시,서구,내동,127.3795083,36.32925833
3017058100,대전광역시,서구,갈마1동,127.369975,36.34974444
3017058200,대전광역시,서구,갈마2동,127.3770222,36.34375556
3017058600,대전광역시,서구,월평1동,127.3597306,36.35175833
3017058700,대전광역시,서구,월평2동,127.3762333,36.36063056
3017058800,대전광역시,서구,월평3동,127.369,36.35736111
3017059000,대전광역시,서구,가수원동,127.3514111,36.30061667
3017059300,대전광역시,서구,도안동,127.3467324,36.32361794
3017059600,대전광역시,서구,관저1동,127.3394,36.30091111
3017059700,대전광역시,서구,관저2동,127.3372222,36.29621111
3017060000,대전광역시,서구,기성동,127.3437639,36.25293056
3017063000,대전광역시,서구,둔산1동,127.3879417,36.34951944
3017064000,대전광역시,서구,둔산2동,127.3856528,36.35084722
3017065000,대전광역시,서구,만년동,127.3771306,36.36462778
3017066000,대전광역시,서구,둔산3동,127.4000006,36.3534312
3020000000,대전광역시,유성구,,127.3583417,36.35936667
3020052000,대전광역시,유성구,진잠동,127.3186,36.29685
3020052600,대전광역시,유성구,학하동,127.3087298,36.34113969
3020052700,대전광역시,유성구,상대동,127.3346913,36.34679453
3020053000,대전광역시,유성구,온천1동,127.3411111,36.35025556
3020054000,대전광역시,유성구,온천2동,127.3390417,36.35722778
3020054600,대전광역시,유성구,노은1동,127.3205556,36.36533056
3020054700,대전광역시,유성구,노은2동,127.3139111,36.38858056
3020054800,대전광역시,유성구,노은3동,127.307896,36.386791
3020055000,대전광역시,유성구,신성동,127.3495333,36.38625
3020057000,대전광역시,유성구,전민동,127.4025306,36.39702778
3020058000,대전광역시,유성구,구즉동,127.3859222,36.43746944
3020060000,대전광역시,유성구,관평동,127.3887774,36.42316994
3020061000,대전광역시,유성구,원신흥동,127.343296,36.342146
3023000000,대전광역시,대덕구,,127.4176861,36.34379444
3023051000,대전광역시,대덕구,오정동,127.411975,36.35083333
3023052000,대전광역시,대덕구,대화동,127.4134639,36.36345
3023052500,대전광역시,대덕구,회덕동,127.4236,36.37333333
3023053300,대전광역시,대덕구,비래동,127.4520222,36.35201389
3023054300,대전광역시,대덕구,송촌동,127.4420333,36.36272222
3023054600,대전광역시,대덕구,중리동,127.4285528,36.35772222
3023055000,대전광역시,대덕구,신탄진동,127.4312083,36.44878889
3023056000,대전광역시,대덕구,석봉동,127.427875,36.44519444
3023057000,대전광역시,대덕구,덕암동,127.429075,36.43734444
3023058000,대전광역시,대덕구,목상동,127.4143306,36.445575
3023060000,대전광역시,대덕구,법1동,127.4288972,36.36790556
3023061000,대전광역시,대덕구,법2동,127.4329083,36.36431944
3100000000,울산광역시,,,129.3136889,35.53540833
3111000000,울산광역시,중구,,129.334875,35.56634167
3111051000,울산광역시,중구,학성동,129.3369861,35.55231944
3111052000,울산광역시,중구,반구1동,129.3439111,35.55338611
3111053000,울산광역시,중구,반구2동,129.3430972,35.56030556
3111055500,울산광역시,중구,복산동,129.3342518,35.56579338
3111058500,울산광역시,중구,중앙동,129.32405,35.557542
3111059000,울산광역시,중구,우정동,129.3146417,35.55173611
3111060000,울산광역시,중구,태화동,129.3067306,35.55351667
3111061000,울산광역시,중구,다운동,129.2779889,35.5533
3111062000,울산광역시,중구,병영1동,129.3488556,35.56701111
3111063000,울산광역시,중구,병영2동,129.348275,35.57635
3111064000,울산광역시,중구,약사동,129.3395417,35.56739167
3111065000,울산광역시,중구,성안동,129.3096972,35.57434167
3114000000,울산광역시,남구,,129.3323861,35.54076389
3114051000,울산광역시,남구,신정1동,129.3088444,35.53829167
3114052000,울산광역시,남구,신정2동,129.3101778,35.53161111
3114053000,울산광역시,남구,신정3동,129.3187222,35.54196667
3114054000,울산광역시,남구,신정4동,129.3167778,35.52628056
3114055000,울산광역시,남구,신정5동,129.3237222,35.54185
3114056000,울산광역시,남구,달동,129.3188444,35.53339444
3114057000,울산광역시,남구,삼산동,129.3341556,35.54138889
3114058500,울산광역시,남구,삼호동,129.268275,35.54694444
3114059500,울산광역시,남구,무거동,129.2630111,35.54792222
3114060000,울산광역시,남구,옥동,129.2961667,35.53224444
3114062500,울산광역시,남구,대현동,129.3291222,35.52350833
3114063500,울산광역시,남구,수암동,129.3206667,35.52135833
3114064000,울산광역시,남구,선암동,129.3375,35.50986111
3114067000,울산광역시,남구,야음장생포동,129.341275,35.51658056
3117000000,울산광역시,동구,,129.4189528,35.50188889
3117051000,울산광역시,동구,방어동,129.4264111,35.482975
3117052000,울산광역시,동구,일산동,129.4285444,35.49503056
3117053000,울산광역시,동구,화정동,129.4268639,35.4907
3117054000,울산광역시,동구,대송동,129.4206444,35.50013611
3117055000,울산광역시,동구,전하1동,129.430875,35.51375833
3117056000,울산광역시,동구,전하2동,129.431575,35.50630278
3117058000,울산광역시,동구,남목1동,129.4231333,35.53634167
3117059000,울산광역시,동구,남목2동,129.4338889,35.52156389
3117060000,울산광역시,동구,남목3동,129.4336333,35.54294444
3120000000,울산광역시,북구,,129.3635444,35.57968889
3120051000,울산광역시,북구,농소1동,129.3583333,35.61975278
3120052000,울산광역시,북구,농소2동,129.350475,35.63523889
3120053000,울산광역시,북구,농소3동,129.3419333,35.62563333
3120054000,울산광역시,북구,강동동,129.4506528,35.61240556
3120056000,울산광역시,북구,효문동,129.3633972,35.57479167
3120057000,울산광역시,북구,송정동,129.3598111,35.591775
3120058000,울산광역시,북구,양정동,129.3878083,35.54293611
3120059000,울산광역시,북구,염포동,129.4013972,35.52381944
3171000000,울산광역시,울주군,,129.2971639,35.53073889
3171025000,울산광역시,울주군,온산읍,129.3168639,35.43158056
3171025300,울산광역시,울주군,언양읍,129.1280444,35.56637222
3171025600,울산광역시,울주군,온양읍,129.2830556,35.41590278
3171025900,울산광역시,울주군,범서읍,129.2324194,35.56590278
3171026200,울산광역시,울주군,청량읍,129.306002,35.49313
3171026500,울산광역시,울주군,삼남읍,129.1065147,35.5388225
3171031000,울산광역시,울주군,서생면,129.3285667,35.34617222
3171034000,울산광역시,울주군,웅촌면,129.2118444,35.46313056
3171036000,울산광역시,울주군,두동면,129.2035306,35.65121667
3171037000,울산광역시,울주군,두서면,129.1612,35.64043056
3171038000,울산광역시,울주군,상북면,129.0934639,35.58756111
3171040000,울산광역시,울주군,삼동면,129.1591556,35.51908611
3600000000,세종특별자치시,,,127.2890691,36.4800121
3611000000,세종특별자치시,세종특별자치시,,127.2890691,36.4800121
3611025000,세종특별자치시,세종특별자치시,조치원읍,127.298399,36.604528
3611031000,세종특별자치시,세종특별자치시,연기면,127.2737741,36.5418737
3611032000,세종특별자치시,세종특별자치시,연동면,127.3268658,36.5590889
3611033000,세종특별자치시,세종특별자치시,부강면,127.370376,36.527112
3611034000,세종특별자치시,세종특별자치시,금남면,127.28035,36.463826
3611035000,세종특별자치시,세종특별자치시,장군면,127.2056006,36.4967934
3611036000,세종특별자치시,세종특별자치시,연서면,127.2716217,36.592587
3611037000,세종특별자치시,세종특별자치시,전의면,127.1955125,36.6812513
3611038000,세종특별자치시,세종특별자치시,전동면,127.2641625,36.6560904
3611039000,세종특별자치시,세종특별자치시,소정면,127.1582525,36.7223175
3611051000,세종특별자치시,세종특별자치시,한솔동,127.254625,36.47903611
3611051500,세종특별자치시,세종특별자치시,새롬동,127.256899,36.486542
3611051800,세종특별자치시,세종특별자치시,나성동,127.2643055,36.4891526
3611052000,세종특별자치시,세종특별자치시,도담동,127.2623972,36.51731111
3611052300,세종특별자치시,세종특별자치시,어진동,127.2567079,36.50174491
3611052500,세종특별자치시,세종특별자치시,해밀동,127.2680855,36.52702202
3611053000,세종특별자치시,세종특별자치시,아름동,127.2482222,36.51204167
3611054000,세종특별자치시,세종특별자치시,종촌동,127.247612,36.5119569
3611055000,세종특별자치시,세종특별자치시,고운동,127.236841,36.519776
3611055500,세종특별자치시,세종특별자치시,소담동,127.3011911,36.4835223
3611055600,세종특별자치시,세종특별자치시,반곡동,127.3106783,36.49875316
3611056000,세종특별자치시,세종특별자치시,보람동,127.290412,36.47885
3611057000,세종특별자치시,세종특별자치시,대평동,127.2795296,36.4712699
3611058000,세종특별자치시,세종특별자치시,다정동,127.2479133,36.4939773
4100000000,경기도,,,127.0116889,37.27184444
4111100000,경기도,수원시장안구,,127.0122222,37.30101111
4111156000,경기도,수원시장안구,파장동,126.9968861,37.30558333
4111156600,경기도,수원시장안구,율천동,126.9735778,37.29476944
4111157100,경기도,수원시장안구,정자1동,126.993375,37.29938611
4111157200,경기도,수원시장안구,정자2동,127.0026222,37.29228611
4111157300,경기도,수원시장안구,정자3동,126.9976639,37.29377778
4111158000,경기도,수원시장안구,영화동,127.0161333,37.29031667
4111159100,경기도,수원시장안구,송죽동,127.009175,37.29766667
4111159700,경기도,수원시장안구,조원1동,127.0184972,37.29898611
4111159800,경기도,수원시장안구,조원2동,127.0118194,37.30278889
4111160000,경기도,수원시장안구,연무동,127.0236667,37.28771944
4111300000,경기도,수원시권선구,,126.974075,37.25473333
4111352000,경기도,수원시권선구,세류1동,127.0100556,37.25935833
4111353000,경기도,수원시권선구,세류2동,127.0151306,37.25051667
4111354000,경기도,수원시권선구,세류3동,127.0140333,37.25621944
4111355000,경기도,수원시권선구,평동,126.9961333,37.25516667
4111356000,경기도,수원시권선구,서둔동,126.9880972,37.269725
4111365000,경기도,수원시권선구,구운동,126.9735778,37.27434444
4111366200,경기도,수원시권선구,금곡동,126.9521816,37.2727402
4111366400,경기도,수원시권선구,호매실동,126.9570883,37.2662253
4111367000,경기도,수원시권선구,권선1동,127.036975,37.25377778
4111368000,경기도,수원시권선구,권선2동,127.0317778,37.24849167
4111369000,경기도,수원시권선구,곡선동,127.0354222,37.24038611
4111370000,경기도,수원시권선구,입북동,126.9617306,37.29042222
4111500000,경기도,수원시팔달구,,127.0378333,37.28310278
4111565000,경기도,수원시팔달구,매교동,127.016275,37.26567778
4111566000,경기도,수원시팔달구,매산동,127.0077778,37.26588889
4111567000,경기도,수원시팔달구,고등동,127.0032194,37.27048056
4111568000,경기도,수원시팔달구,화서1동,126.9968861,37.27385
4111569000,경기도,수원시팔달구,화서2동,126.9963556,37.28051389
4111570000,경기도,수원시팔달구,지동,127.0305222,37.27921111
4111571000,경기도,수원시팔달구,우만1동,127.0314528,37.28253889
4111572000,경기도,수원시팔달구,우만2동,127.0418528,37.27511667
4111573000,경기도,수원시팔달구,인계동,127.0233889,37.26755556
4111574000,경기도,수원시팔달구,행궁동,127.0147528,37.28125278
4111700000,경기도,수원시영통구,,127.0486333,37.25631111
4111751000,경기도,수원시영통구,매탄1동,127.0425639,37.26763056
4111752000,경기도,수원시영통구,매탄2동,127.0495,37.26725
4111753000,경기도,수원시영통구,매탄3동,127.0451528,37.25376944
4111754000,경기도,수원시영통구,매탄4동,127.0507889,37.26226944
4111755000,경기도,수원시영통구,원천동,127.0595333,37.27085278
4111757000,경기도,수원시영통구,영통1동,127.0826444,37.26345556
4111758000,경기도,수원시영통구,영통2동,127.0584222,37.24405556
4111758500,경기도,수원시영통구,영통3동,127.076907,37.252774
4111759300,경기도,수원시영통구,망포1동,127.0588917,37.2378191
4111759600,경기도,수원시영통구,망포2동,127.0493384,37.2387141
4111760000,경기도,수원시영통구,광교1동,127.0476306,37.29023056
4111761000,경기도,수원시영통구,광교2동,127.0701278,37.29220556
4113100000,경기도,성남시수정구,,127.1477194,37.44749167
4113151000,경기도,성남시수정구,신흥1동,127.143275,37.44023889
4113152000,경기도,성남시수정구,신흥2동,127.1478889,37.44585278
4113153000,경기도,성남시수정구,신흥3동,127.1510861,37.44073333
4113154000,경기도,성남시수정구,태평1동,127.1283333,37.43785833
4113155000,경기도,성남시수정구,태평2동,127.1408,37.44486667
4113156000,경기도,성남시수정구,태평3동,127.1350222,37.44261667
4113156100,경기도,성남시수정구,태평4동,127.1434639,37.44513889
4113157000,경기도,성남시수정구,수진1동,127.1411111,37.43572222
4113158000,경기도,성남시수정구,수진2동,127.1307528,37.43458333
4113159000,경기도,성남시수정구,단대동,127.1574194,37.44666667
4113160000,경기도,성남시수정구,산성동,127.1522528,37.44947222
4113161000,경기도,성남시수정구,양지동,127.1631111,37.45211111
4113162000,경기도,성남시수정구,복정동,127.1292889,37.46272222
4113162500,경기도,성남시수정구,위례동,127.1496548,37.4682355
4113163000,경기도,성남시수정구,신촌동,127.1065194,37.45188611
4113164000,경기도,성남시수정구,고등동,127.1036417,37.42223333
4113165000,경기도,성남시수정구,시흥동,127.1102333,37.41921389
4113300000,경기도,성남시중원구,,127.1394194,37.42766944
4113351000,경기도,성남시중원구,성남동,127.1335306,37.429075
4113352500,경기도,성남시중원구,중앙동,127.1574717,37.4439752
4113353000,경기도,성남시중원구,금광1동,127.1645333,37.44223611
4113354000,경기도,성남시중원구,금광2동,127.1661333,37.44347222
4113355000,경기도,성남시중원구,은행1동,127.1709972,37.44924722
4113356000,경기도,성남시중원구,은행2동,127.1687889,37.4543
4113357000,경기도,성남시중원구,상대원1동,127.1664194,37.43045556
4113358000,경기도,성남시중원구,상대원2동,127.1604,37.43610278
4113359000,경기도,성남시중원구,상대원3동,127.1675,37.43691389
4113366000,경기도,성남시중원구,하대원동,127.1484639,37.42548056
4113367000,경기도,성남시중원구,도촌동,127.1536417,37.41619167
4113500000,경기도,성남시분당구,,127.1210194,37.37996944
4113551000,경기도,성남시분당구,분당동,127.1332,37.36728333
4113552000,경기도,성남시분당구,수내1동,127.1201306,37.37258333
4113553000,경기도,성남시분당구,수내2동,127.1229417,37.36955278
4113554000,경기도,성남시분당구,수내3동,127.128275,37.36399722
4113554500,경기도,성남시분당구,정자동,127.1115444,37.36145
4113555000,경기도,성남시분당구,정자1동,127.1135861,37.35865833
4113556000,경기도,성남시분당구,정자2동,127.1173111,37.36313611
4113557000,경기도,성남시분당구,정자3동,127.1216333,37.35796389
4113558000,경기도,성남시분당구,서현1동,127.1278889,37.37983056
4113559000,경기도,성남시분당구,서현2동,127.1366667,37.37319444
4113560000,경기도,성남시분당구,이매1동,127.1292444,37.39673889
4113561000,경기도,성남시분당구,이매2동,127.1239861,37.39675556
4113562000,경기도,성남시분당구,야탑1동,127.1323194,37.40921389
4113563000,경기도,성남시분당구,야탑2동,127.1294194,37.406575
4113564000,경기도,성남시분당구,야탑3동,127.1400222,37.40799722
4113565000,경기도,성남시분당구,판교동,127.1032,37.37924722
4113565500,경기도,성남시분당구,삼평동,127.1163879,37.4060718
4113565700,경기도,성남시분당구,백현동,127.1108405,37.3885291
4113566200,경기도,성남시분당구,금곡동,127.1070525,37.3516471
4113566500,경기도,성남시분당구,구미1동,127.111763,37.349365
4113567000,경기도,성남시분당구,구미동,127.1230306,37.33675556
4113568000,경기도,성남시분당구,운중동,127.0803667,37.39204167
4115000000,경기도,의정부시,,127.0358417,37.73528889
4115051000,경기도,의정부시,의정부1동,127.0498444,37.74370278
4115052000,경기도,의정부시,의정부2동,127.0449333,37.73800556
4115054500,경기도,의정부시,호원1동,127.0508222,37.70919444
4115055500,경기도,의정부시,호원2동,127.0451972,37.72374444
4115056100,경기도,의정부시,장암동,127.0563444,37.72359722
4115056700,경기도,의정부시,신곡1동,127.0589194,37.72874444
4115056800,경기도,의정부시,신곡2동,127.0600556,37.74087222
4115057300,경기도,의정부시,송산1동,127.0867647,37.7311223
4115057600,경기도,의정부시,송산2동,127.0921778,37.73692222
4115057800,경기도,의정부시,송산3동,127.1117084,37.7553122
4115058000,경기도,의정부시,자금동,127.0602861,37.74753056
4115059500,경기도,의정부시,가능동,127.0444333,37.74626111
4115061500,경기도,의정부시,흥선동,127.030622,37.746306
4115062000,경기도,의정부시,녹양동,127.0344194,37.75736111
4115063000,경기도,의정부시,고산동,127.1080608,37.73150113
4117100000,경기도,안양시만안구,,126.9345,37.38377778
4117151000,경기도,안양시만안구,안양1동,126.9281333,37.39633889
4117152000,경기도,안양시만안구,안양2동,126.9198667,37.402225
4117153000,경기도,안양시만안구,안양3동,126.9167972,37.39323056
4117154000,경기도,안양시만안구,안양4동,126.9198861,37.39358611
4117155000,경기도,안양시만안구,안양5동,126.9230639,37.39153333
4117156000,경기도,안양시만안구,안양6동,126.9326444,37.38721667
4117157000,경기도,안양시만안구,안양7동,126.9379556,37.3897
4117158000,경기도,안양시만안구,안양8동,126.9342222,37.38143611
4117158100,경기도,안양시만안구,안양9동,126.9105639,37.38865833
4117159000,경기도,안양시만안구,석수1동,126.9126972,37.41674722
4117160000,경기도,안양시만안구,석수2동,126.9094333,37.41428056
4117161100,경기도,안양시만안구,충훈동,126.8994408,37.40919708
4117162100,경기도,안양시만안구,박달1동,126.9111528,37.40088056
4117163000,경기도,안양시만안구,박달2동,126.9036417,37.39895
4117300000,경기도,안양시동안구,,126.9533556,37.3897
4117351000,경기도,안양시동안구,비산1동,126.9355444,37.39698333
4117352000,경기도,안양시동안구,비산2동,126.9435778,37.39425556
4117353000,경기도,안양시동안구,비산3동,126.9468861,37.401575
4117354000,경기도,안양시동안구,부흥동,126.9493528,37.39084444
4117354600,경기도,안양시동안구,달안동,126.9522639,37.39326389
4117355200,경기도,안양시동안구,관양동,126.9614648,37.4061363
